statusId|sensorName|value|timestamp
8|MPU6500 Acceleration Sensor|[1.0007763,9.601946,1.4401124]|1525553242065
8|MPU6500 Gyroscope Sensor|[0.3057309,0.010652645,-0.040480047]|1525553242065
8|MPU6500 Acceleration Sensor|[1.0821792,9.627085,1.2150574]|1525553242070
8|MPU6500 Gyroscope Sensor|[0.30040458,0.002130529,-0.02876214]|1525553242070
8|MPU6500 Acceleration Sensor|[1.1288661,9.651027,0.997185]|1525553242075
8|MPU6500 Gyroscope Sensor|[0.28336033,-0.0031957934,-0.01917476]|1525553242076
8|MPU6500 Acceleration Sensor|[1.151611,9.694122,0.8355764]|1525553242080
8|MPU6500 Gyroscope Sensor|[0.25353295,-0.007456851,-0.007456851]|1525553242080
8|MPU6500 Acceleration Sensor|[1.1731589,9.667787,0.7098808]|1525553242085
8|MPU6500 Gyroscope Sensor|[0.21411815,-0.017044231,0.004261058]|1525553242085
8|MPU6500 Acceleration Sensor|[1.2138603,9.664195,0.7158663]|1525553242090
8|MPU6500 Gyroscope Sensor|[0.165116,-0.03195793,0.014913702]|1525553242090
8|MPU6500 Acceleration Sensor|[1.2378023,9.659407,0.8319851]|1525553242095
8|MPU6500 Gyroscope Sensor|[0.1107875,-0.051132694,0.024501082]|1525553242096
8|MPU6500 Acceleration Sensor|[1.2270284,9.667787,1.0187328]|1525553242100
8|MPU6500 Gyroscope Sensor|[0.053263225,-0.07137272,0.029827405]|1525553242100
8|MPU6500 Acceleration Sensor|[1.1707647,9.673772,1.2198458]|1525553242105
8|MPU6500 Gyroscope Sensor|[-0.010652645,-0.083090626,0.029827405]|1525553242105
8|MPU6500 Acceleration Sensor|[1.079785,9.616311,1.5143325]|1525553242110
8|MPU6500 Gyroscope Sensor|[-0.070307456,-0.08522116,0.02876214]|1525553242110
8|MPU6500 Acceleration Sensor|[1.0187328,9.520543,1.7872716]|1525553242115
8|MPU6500 Gyroscope Sensor|[-0.12144015,-0.083090626,0.024501082]|1525553242116
8|MPU6500 Acceleration Sensor|[1.021127,9.399636,2.054225]|1525553242120
8|MPU6500 Gyroscope Sensor|[-0.1555286,-0.0777643,0.017044231]|1525553242120
8|MPU6500 Acceleration Sensor|[1.0594343,9.315839,2.3139958]|1525553242126
8|MPU6500 Gyroscope Sensor|[-0.16405073,-0.07456851,0.007456851]|1525553242126
8|MPU6500 Acceleration Sensor|[1.0606314,9.3026705,2.4959552]|1525553242130
8|MPU6500 Gyroscope Sensor|[-0.14913702,-0.06498113,-0.004261058]|1525553242130
8|MPU6500 Acceleration Sensor|[1.0283096,9.339781,2.5450363]|1525553242136
8|MPU6500 Gyroscope Sensor|[-0.11504856,-0.053263225,-0.017044231]|1525553242136
8|MPU6500 Acceleration Sensor|[1.0127473,9.408015,2.552219]|1525553242141
8|MPU6500 Gyroscope Sensor|[-0.07243799,-0.040480047,-0.027696876]|1525553242141
8|MPU6500 Acceleration Sensor|[1.0019734,9.455899,2.56419]|1525553242145
8|MPU6500 Gyroscope Sensor|[-0.025566347,-0.026631612,-0.035153728]|1525553242145
8|MPU6500 Acceleration Sensor|[0.9576807,9.506178,2.4265234]|1525553242150
8|MPU6500 Gyroscope Sensor|[0.01917476,-0.0127831735,-0.039414786]|1525553242150
8|MPU6500 Acceleration Sensor|[0.8750807,9.546879,2.2613235]|1525553242155
8|MPU6500 Gyroscope Sensor|[0.054328486,0.0053263223,-0.04261058]|1525553242155
8|MPU6500 Acceleration Sensor|[0.78170687,9.645041,2.0374656]|1525553242159
8|MPU6500 Gyroscope Sensor|[0.070307456,0.023435818,-0.03834952]|1525553242160
8|MPU6500 Acceleration Sensor|[0.7038953,9.691729,1.7681179]|1525553242165
8|MPU6500 Gyroscope Sensor|[0.07137272,0.039414786,-0.03089267]|1525553242165
8|MPU6500 Acceleration Sensor|[0.6392518,9.689334,1.6041151]|1525553242170
8|MPU6500 Gyroscope Sensor|[0.051132694,0.049002163,-0.02130529]|1525553242170
8|MPU6500 Acceleration Sensor|[0.59376204,9.621099,1.6077064]|1525553242175
8|MPU6500 Gyroscope Sensor|[0.01917476,0.05219796,-0.011717909]|1525553242175
8|MPU6500 Acceleration Sensor|[0.5770026,9.591172,1.6747441]|1525553242180
8|MPU6500 Gyroscope Sensor|[-0.024501082,0.054328486,-0.0053263223]|1525553242180
8|MPU6500 Acceleration Sensor|[0.5746084,9.625888,1.8207904]|1525553242185
8|MPU6500 Gyroscope Sensor|[-0.07882957,0.05965481,0.0010652645]|1525553242185
8|MPU6500 Acceleration Sensor|[0.5363012,9.634268,2.0362685]|1525553242190
8|MPU6500 Gyroscope Sensor|[-0.13635385,0.06924219,0.0063915867]|1525553242190
8|MPU6500 Acceleration Sensor|[0.52073884,9.661801,2.3355439]|1525553242196
8|MPU6500 Gyroscope Sensor|[-0.19281286,0.07243799,0.010652645]|1525553242195
8|MPU6500 Acceleration Sensor|[0.49679685,9.631873,2.7281928]|1525553242200
8|MPU6500 Gyroscope Sensor|[-0.23648871,0.07350325,0.013848438]|1525553242200
8|MPU6500 Acceleration Sensor|[0.5566519,9.531317,3.2010477]|1525553242205
8|MPU6500 Gyroscope Sensor|[-0.25992453,0.07350325,0.013848438]|1525553242204
8|MPU6500 Acceleration Sensor|[0.60693014,9.398438,3.5757403]|1525553242210
8|MPU6500 Gyroscope Sensor|[-0.25566345,0.07350325,0.0127831735]|1525553242210
8|MPU6500 Acceleration Sensor|[0.61411273,9.334992,3.8379054]|1525553242215
8|MPU6500 Gyroscope Sensor|[-0.221575,0.07669904,0.008522116]|1525553242215
8|MPU6500 Acceleration Sensor|[0.58538234,9.338584,3.8845923]|1525553242220
8|MPU6500 Gyroscope Sensor|[-0.16298546,0.07989483,0.0010652645]|1525553242220
8|MPU6500 Acceleration Sensor|[0.5590461,9.321824,3.6882677]|1525553242225
8|MPU6500 Gyroscope Sensor|[-0.09267801,0.080960095,-0.0031957934]|1525553242226
8|MPU6500 Acceleration Sensor|[0.5327099,9.297882,3.4500446]|1525553242230
8|MPU6500 Gyroscope Sensor|[-0.024501082,0.07989483,-0.0063915867]|1525553242230
8|MPU6500 Acceleration Sensor|[0.5554548,9.266758,3.2213984]|1525553242235
8|MPU6500 Gyroscope Sensor|[0.035153728,0.07882957,-0.0063915867]|1525553242235
8|MPU6500 Acceleration Sensor|[0.61530983,9.238028,3.0430303]|1525553242240
8|MPU6500 Gyroscope Sensor|[0.083090626,0.07882957,-0.007456851]|1525553242240
8|MPU6500 Acceleration Sensor|[0.61770403,9.283517,2.8886044]|1525553242245
8|MPU6500 Gyroscope Sensor|[0.12144015,0.083090626,-0.010652645]|1525553242245
8|MPU6500 Acceleration Sensor|[0.62009823,9.399636,2.777274]|1525553242250
8|MPU6500 Gyroscope Sensor|[0.15659387,0.09054748,-0.011717909]|1525553242250
8|MPU6500 Acceleration Sensor|[0.5770026,9.494206,2.4648306]|1525553242255
8|MPU6500 Gyroscope Sensor|[0.18748654,0.096939065,-0.010652645]|1525553242255
8|MPU6500 Acceleration Sensor|[0.58897364,9.5732155,2.1332338]|1525553242260
8|MPU6500 Gyroscope Sensor|[0.21198763,0.10439592,-0.0063915867]|1525553242260
8|MPU6500 Acceleration Sensor|[0.60693014,9.586384,1.9440918]|1525553242265
8|MPU6500 Gyroscope Sensor|[0.23329292,0.10226539,0.0031957934]|1525553242265
8|MPU6500 Acceleration Sensor|[0.6667852,9.544485,1.7729063]|1525553242270
8|MPU6500 Gyroscope Sensor|[0.25246766,0.094808534,0.010652645]|1525553242270
8|MPU6500 Acceleration Sensor|[0.7110779,9.566033,1.5095441]|1525553242275
8|MPU6500 Gyroscope Sensor|[0.2609898,0.09054748,0.017044231]|1525553242275
8|MPU6500 Acceleration Sensor|[0.7505822,9.639056,1.2294226]|1525553242280
8|MPU6500 Gyroscope Sensor|[0.25566345,0.0958738,0.01917476]|1525553242280
8|MPU6500 Acceleration Sensor|[0.7613561,9.718064,0.94930094]|1525553242284
8|MPU6500 Gyroscope Sensor|[0.23755397,0.10546118,0.020240024]|1525553242285
8|MPU6500 Acceleration Sensor|[0.79128367,9.774328,0.7721301]|1525553242290
8|MPU6500 Gyroscope Sensor|[0.20985709,0.10972224,0.018109497]|1525553242290
8|MPU6500 Acceleration Sensor|[0.8403648,9.809045,0.7194576]|1525553242295
8|MPU6500 Gyroscope Sensor|[0.1736381,0.111852765,0.01917476]|1525553242295
8|MPU6500 Acceleration Sensor|[0.90141696,9.8042555,0.7541735]|1525553242300
8|MPU6500 Gyroscope Sensor|[0.13741912,0.11717909,0.013848438]|1525553242299
8|MPU6500 Acceleration Sensor|[0.92057055,9.801862,0.7781156]|1525553242305
8|MPU6500 Gyroscope Sensor|[0.101200126,0.12783173,0.0031957934]|1525553242305
8|MPU6500 Acceleration Sensor|[0.8750807,9.767146,0.8523358]|1525553242310
8|MPU6500 Gyroscope Sensor|[0.07137272,0.14487597,-0.00958738]|1525553242310
8|MPU6500 Acceleration Sensor|[0.81522566,9.8042555,0.93134445]|1525553242315
8|MPU6500 Gyroscope Sensor|[0.04580637,0.16298546,-0.022370555]|1525553242315
8|MPU6500 Acceleration Sensor|[0.7398083,9.834184,0.9624691]|1525553242320
8|MPU6500 Gyroscope Sensor|[0.029827405,0.18109496,-0.033023197]|1525553242320
8|MPU6500 Acceleration Sensor|[0.6799533,9.842564,0.9708488]|1525553242325
8|MPU6500 Gyroscope Sensor|[0.020240024,0.19281286,-0.039414786]|1525553242325
8|MPU6500 Acceleration Sensor|[0.59735334,9.841366,0.90620536]|1525553242330
8|MPU6500 Gyroscope Sensor|[0.011717909,0.20453078,-0.04261058]|1525553242330
8|MPU6500 Acceleration Sensor|[0.533907,9.841366,0.81522566]|1525553242335
8|MPU6500 Gyroscope Sensor|[-0.0010652645,0.21411815,-0.04580637]|1525553242335
8|MPU6500 Acceleration Sensor|[0.47165772,9.879673,0.7685388]|1525553242340
8|MPU6500 Gyroscope Sensor|[-0.020240024,0.221575,-0.046871636]|1525553242340
8|MPU6500 Acceleration Sensor|[0.37588966,9.865308,0.8439561]|1525553242345
8|MPU6500 Gyroscope Sensor|[-0.049002163,0.22370553,-0.046871636]|1525553242345
8|MPU6500 Acceleration Sensor|[0.37588966,9.865308,0.8439561]|1525553242350
8|MPU6500 Gyroscope Sensor|[-0.049002163,0.22370553,-0.046871636]|1525553242350
8|MPU6500 Acceleration Sensor|[0.37588966,9.865308,0.8439561]|1525553242352
8|MPU6500 Gyroscope Sensor|[-0.049002163,0.22370553,-0.046871636]|1525553242352
8|MPU6500 Acceleration Sensor|[0.15203181,9.801862,1.2401965]|1525553242355
8|MPU6500 Gyroscope Sensor|[-0.12037488,0.221575,-0.041545313]|1525553242355
8|MPU6500 Acceleration Sensor|[0.055066638,9.799467,1.4520833]|1525553242360
8|MPU6500 Gyroscope Sensor|[-0.1555286,0.20772657,-0.033023197]|1525553242360
8|MPU6500 Acceleration Sensor|[0.01436521,9.813833,1.6903064]|1525553242365
8|MPU6500 Gyroscope Sensor|[-0.18855181,0.18855181,-0.024501082]|1525553242365
8|MPU6500 Acceleration Sensor|[0.020350715,9.7958765,1.9500773]|1525553242370
8|MPU6500 Gyroscope Sensor|[-0.221575,0.16937704,-0.011717909]|1525553242369
8|MPU6500 Acceleration Sensor|[0.01316811,9.745598,2.3678656]|1525553242375
8|MPU6500 Gyroscope Sensor|[-0.2514024,0.15339808,0.0053263223]|1525553242375
8|MPU6500 Acceleration Sensor|[0.031124622,9.67856,2.8933928]|1525553242380
8|MPU6500 Gyroscope Sensor|[-0.27377295,0.13954964,0.01917476]|1525553242380
8|MPU6500 Acceleration Sensor|[0.044292733,9.646238,3.4500446]|1525553242385
8|MPU6500 Gyroscope Sensor|[-0.28229508,0.13102753,0.033023197]|1525553242385
8|MPU6500 Acceleration Sensor|[0.019153614,9.607931,3.8642416]|1525553242390
8|MPU6500 Gyroscope Sensor|[-0.27483824,0.12783173,0.043675844]|1525553242390
8|MPU6500 Acceleration Sensor|[-0.033518825,9.562442,4.1276035]|1525553242394
8|MPU6500 Gyroscope Sensor|[-0.2514024,0.12783173,0.053263225]|1525553242395
8|MPU6500 Acceleration Sensor|[-0.07182605,9.551667,4.2999864]|1525553242400
8|MPU6500 Gyroscope Sensor|[-0.21731395,0.12037488,0.060720075]|1525553242400
8|MPU6500 Acceleration Sensor|[-0.08379706,9.466674,4.423288]|1525553242405
8|MPU6500 Gyroscope Sensor|[-0.17576863,0.10865697,0.06924219]|1525553242405
8|MPU6500 Acceleration Sensor|[0.05865794,9.352949,4.6279917]|1525553242410
8|MPU6500 Gyroscope Sensor|[-0.13102753,0.094808534,0.0777643]|1525553242409
8|MPU6500 Acceleration Sensor|[0.090979666,9.331401,4.63278]|1525553242415
8|MPU6500 Gyroscope Sensor|[-0.08735169,0.082025364,0.08522116]|1525553242415
8|MPU6500 Acceleration Sensor|[0.1388637,9.2907,4.5358152]|1525553242420
8|MPU6500 Gyroscope Sensor|[-0.039414786,0.07563378,0.08948222]|1525553242420
8|MPU6500 Acceleration Sensor|[0.21068975,9.270349,4.4244847]|1525553242425
8|MPU6500 Gyroscope Sensor|[0.008522116,0.07243799,0.09054748]|1525553242425
8|MPU6500 Acceleration Sensor|[0.31004912,9.228451,4.253299]|1525553242430
8|MPU6500 Gyroscope Sensor|[0.056459017,0.06711166,0.09267801]|1525553242430
8|MPU6500 Acceleration Sensor|[0.38187516,9.187749,4.011485]|1525553242436
8|MPU6500 Gyroscope Sensor|[0.10333065,0.060720075,0.09054748]|1525553242436
8|MPU6500 Acceleration Sensor|[0.4381389,9.141062,3.7780502]|1525553242440
8|MPU6500 Gyroscope Sensor|[0.1949434,0.053263225,0.083090626]|1525553242440
8|MPU6500 Acceleration Sensor|[0.46447513,9.113529,3.38181]|1525553242446
8|MPU6500 Gyroscope Sensor|[0.23861924,0.051132694,0.07669904]|1525553242445
8|MPU6500 Acceleration Sensor|[0.47884035,9.100361,3.0346506]|1525553242450
8|MPU6500 Gyroscope Sensor|[0.27377295,0.0479369,0.070307456]|1525553242449
8|MPU6500 Acceleration Sensor|[0.5386954,9.102755,2.6288335]|1525553242456
8|MPU6500 Gyroscope Sensor|[0.29614353,0.041545313,0.06391586]|1525553242456
8|MPU6500 Acceleration Sensor|[0.58298814,9.088389,2.2625206]|1525553242460
8|MPU6500 Gyroscope Sensor|[0.30786142,0.035153728,0.05539375]|1525553242460
8|MPU6500 Acceleration Sensor|[0.58298814,9.058462,1.9333179]|1525553242465
8|MPU6500 Gyroscope Sensor|[0.30146983,0.03089267,0.046871636]|1525553242465
8|MPU6500 Acceleration Sensor|[0.60214174,9.03452,1.7154455]|1525553242469
8|MPU6500 Gyroscope Sensor|[0.28016454,0.034088463,0.036218993]|1525553242469
8|MPU6500 Acceleration Sensor|[0.60932434,8.992621,1.5490485]|1525553242475
8|MPU6500 Gyroscope Sensor|[0.24394555,0.04474111,0.026631612]|1525553242475
8|MPU6500 Acceleration Sensor|[0.59855044,8.959103,1.5490485]|1525553242481
8|MPU6500 Gyroscope Sensor|[0.20133498,0.053263225,0.014913702]|1525553242480
8|MPU6500 Acceleration Sensor|[0.60573304,8.92319,1.6986861]|1525553242485
8|MPU6500 Gyroscope Sensor|[0.16618125,0.05752428,0.0053263223]|1525553242485
8|MPU6500 Acceleration Sensor|[0.5494693,8.890868,1.8698715]|1525553242489
8|MPU6500 Gyroscope Sensor|[0.14168017,0.058589544,-0.002130529]|1525553242490
8|MPU6500 Acceleration Sensor|[0.50757074,8.896853,1.9285295]|1525553242495
8|MPU6500 Gyroscope Sensor|[0.13315806,0.060720075,-0.007456851]|1525553242495
8|MPU6500 Acceleration Sensor|[0.48602295,8.9040365,1.8447324]|1525553242500
8|MPU6500 Gyroscope Sensor|[0.13102753,0.0628506,-0.0127831735]|1525553242500
8|MPU6500 Acceleration Sensor|[0.4405331,8.921992,1.7274165]|1525553242505
8|MPU6500 Gyroscope Sensor|[0.13528858,0.06498113,-0.01917476]|1525553242504
8|MPU6500 Acceleration Sensor|[0.36990416,8.962694,1.638831]|1525553242510
8|MPU6500 Gyroscope Sensor|[0.13848437,0.06711166,-0.02876214]|1525553242510
8|MPU6500 Acceleration Sensor|[0.29688102,8.986636,1.4796166]|1525553242515
8|MPU6500 Gyroscope Sensor|[0.13315806,0.06924219,-0.03834952]|1525553242515
8|MPU6500 Acceleration Sensor|[0.21308395,9.041702,1.2952632]|1525553242520
8|MPU6500 Gyroscope Sensor|[0.12250541,0.070307456,-0.041545313]|1525553242520
8|MPU6500 Acceleration Sensor|[0.16519992,9.087193,1.1504139]|1525553242525
8|MPU6500 Gyroscope Sensor|[0.101200126,0.068176925,-0.040480047]|1525553242524
8|MPU6500 Acceleration Sensor|[0.1604115,9.107543,1.0606314]|1525553242531
8|MPU6500 Gyroscope Sensor|[0.070307456,0.068176925,-0.036218993]|1525553242531
8|MPU6500 Acceleration Sensor|[0.15682021,9.150639,1.0462662]|1525553242535
8|MPU6500 Gyroscope Sensor|[0.035153728,0.068176925,-0.03195793]|1525553242535
8|MPU6500 Acceleration Sensor|[0.15682021,9.226056,1.079785]|1525553242540
8|MPU6500 Gyroscope Sensor|[-0.002130529,0.06924219,-0.022370555]|1525553242540
8|MPU6500 Acceleration Sensor|[0.1436521,9.264363,1.1133038]|1525553242545
8|MPU6500 Gyroscope Sensor|[-0.034088463,0.068176925,-0.011717909]|1525553242545
8|MPU6500 Acceleration Sensor|[0.16280572,9.271546,1.2066777]|1525553242550
8|MPU6500 Gyroscope Sensor|[-0.060720075,0.05965481,-0.0010652645]|1525553242550
8|MPU6500 Acceleration Sensor|[0.18914193,9.249998,1.3754689]|1525553242555
8|MPU6500 Gyroscope Sensor|[-0.084155895,0.05006743,0.010652645]|1525553242555
8|MPU6500 Acceleration Sensor|[0.21068975,9.192537,1.567005]|1525553242560
8|MPU6500 Gyroscope Sensor|[-0.10226539,0.04261058,0.022370555]|1525553242560
8|MPU6500 Acceleration Sensor|[0.25498247,9.224859,1.7058687]|1525553242564
8|MPU6500 Gyroscope Sensor|[-0.11611383,0.03834952,0.03089267]|1525553242564
8|MPU6500 Acceleration Sensor|[0.24540567,9.229648,1.8136078]|1525553242570
8|MPU6500 Gyroscope Sensor|[-0.1257012,0.036218993,0.04261058]|1525553242570
8|MPU6500 Acceleration Sensor|[0.21667525,9.28232,1.934515]|1525553242575
8|MPU6500 Gyroscope Sensor|[-0.12996227,0.03089267,0.054328486]|1525553242575
8|MPU6500 Acceleration Sensor|[0.19033903,9.299079,2.0087352]|1525553242580
8|MPU6500 Gyroscope Sensor|[-0.128897,0.020240024,0.068176925]|1525553242580
8|MPU6500 Acceleration Sensor|[0.16160862,9.337387,2.055422]|1525553242585
8|MPU6500 Gyroscope Sensor|[-0.12676647,0.00958738,0.082025364]|1525553242585
8|MPU6500 Acceleration Sensor|[0.10055647,9.39365,2.100912]|1525553242590
8|MPU6500 Gyroscope Sensor|[-0.1257012,-0.0031957934,0.094808534]|1525553242590
8|MPU6500 Acceleration Sensor|[0.079008654,9.380483,2.1559787]|1525553242595
8|MPU6500 Gyroscope Sensor|[-0.12463594,-0.017044231,0.1107875]|1525553242595
8|MPU6500 Acceleration Sensor|[0.06823475,9.403227,2.2493525]|1525553242600
8|MPU6500 Gyroscope Sensor|[-0.12144015,-0.029827405,0.12250541]|1525553242600
8|MPU6500 Acceleration Sensor|[0.07182605,9.411607,2.27928]|1525553242604
8|MPU6500 Gyroscope Sensor|[-0.111852765,-0.04261058,0.13209279]|1525553242605
8|MPU6500 Acceleration Sensor|[0.08738836,9.425972,2.2182279]|1525553242611
8|MPU6500 Gyroscope Sensor|[-0.10333065,-0.05006743,0.14061491]|1525553242611
8|MPU6500 Acceleration Sensor|[0.1376666,9.4535055,2.066196]|1525553242615
8|MPU6500 Gyroscope Sensor|[-0.096939065,-0.05539375,0.14807177]|1525553242615
8|MPU6500 Acceleration Sensor|[0.22744916,9.463082,1.9907787]|1525553242620
8|MPU6500 Gyroscope Sensor|[-0.0958738,-0.05539375,0.14913702]|1525553242620
8|MPU6500 Acceleration Sensor|[0.30526072,9.483433,1.8962077]|1525553242625
8|MPU6500 Gyroscope Sensor|[-0.09267801,-0.053263225,0.14594123]|1525553242625
8|MPU6500 Gyroscope Sensor|[-0.08948222,-0.05006743,0.14274544]|1525553242630
8|MPU6500 Acceleration Sensor|[0.33997664,9.519346,1.8148049]|1525553242630
8|MPU6500 Acceleration Sensor|[0.37469256,9.54209,1.7166426]|1525553242635
8|MPU6500 Gyroscope Sensor|[-0.08522116,-0.049002163,0.13848437]|1525553242635
8|MPU6500 Acceleration Sensor|[0.39983168,9.500193,1.661576]|1525553242640
8|MPU6500 Gyroscope Sensor|[-0.083090626,-0.04580637,0.13315806]|1525553242640
8|MPU6500 Acceleration Sensor|[0.4381389,9.495404,1.6843209]|1525553242645
8|MPU6500 Gyroscope Sensor|[-0.07989483,-0.043675844,0.1257012]|1525553242645
8|MPU6500 Acceleration Sensor|[0.46567222,9.497798,1.7657237]|1525553242650
8|MPU6500 Gyroscope Sensor|[-0.07456851,-0.036218993,0.11611383]|1525553242650
8|MPU6500 Acceleration Sensor|[0.47524905,9.580399,1.8351556]|1525553242655
8|MPU6500 Gyroscope Sensor|[-0.07137272,-0.023435818,0.10333065]|1525553242655
8|MPU6500 Acceleration Sensor|[0.47046062,9.66659,1.8327614]|1525553242660
8|MPU6500 Gyroscope Sensor|[-0.066046394,-0.008522116,0.08948222]|1525553242660
8|MPU6500 Acceleration Sensor|[0.46926352,9.707291,1.7681179]|1525553242666
8|MPU6500 Gyroscope Sensor|[-0.06391586,0.0063915867,0.07669904]|1525553242666
8|MPU6500 Acceleration Sensor|[0.50158525,9.7958765,1.7836803]|1525553242670
8|MPU6500 Gyroscope Sensor|[-0.06178534,0.0127831735,0.066046394]|1525553242670
8|MPU6500 Acceleration Sensor|[0.50637364,9.836577,1.8483237]|1525553242675
8|MPU6500 Gyroscope Sensor|[-0.060720075,0.0127831735,0.05539375]|1525553242675
8|MPU6500 Acceleration Sensor|[0.51714754,9.886856,1.9357121]|1525553242680
8|MPU6500 Gyroscope Sensor|[-0.0628506,0.010652645,0.04261058]|1525553242680
8|MPU6500 Acceleration Sensor|[0.49799395,9.903615,1.9752164]|1525553242685
8|MPU6500 Gyroscope Sensor|[-0.068176925,0.014913702,0.029827405]|1525553242685
8|MPU6500 Acceleration Sensor|[0.4345476,9.913192,1.9357121]|1525553242690
8|MPU6500 Gyroscope Sensor|[-0.07563378,0.020240024,0.014913702]|1525553242690
8|MPU6500 Acceleration Sensor|[0.37708676,9.927557,1.9393034]|1525553242695
8|MPU6500 Gyroscope Sensor|[-0.08948222,0.02130529,0.0031957934]|1525553242695
8|MPU6500 Acceleration Sensor|[0.36990416,9.903615,1.9847932]|1525553242700
8|MPU6500 Gyroscope Sensor|[-0.10439592,0.017044231,-0.010652645]|1525553242700
8|MPU6500 Acceleration Sensor|[0.38067806,9.848549,2.0254946]|1525553242706
8|MPU6500 Gyroscope Sensor|[-0.11930962,0.0127831735,-0.024501082]|1525553242705
8|MPU6500 Acceleration Sensor|[0.39504328,9.80665,2.1535845]|1525553242710
8|MPU6500 Gyroscope Sensor|[-0.13315806,0.010652645,-0.040480047]|1525553242710
8|MPU6500 Acceleration Sensor|[0.36870706,9.764751,2.2720973]|1525553242715
8|MPU6500 Gyroscope Sensor|[-0.1438107,0.0127831735,-0.05539375]|1525553242715
8|MPU6500 Acceleration Sensor|[0.33039984,9.719262,2.3523033]|1525553242719
8|MPU6500 Gyroscope Sensor|[-0.15233281,0.020240024,-0.068176925]|1525553242719
8|MPU6500 Acceleration Sensor|[0.30526072,9.648633,2.4959552]|1525553242725
8|MPU6500 Gyroscope Sensor|[-0.15339808,0.025566347,-0.0777643]|1525553242725
8|MPU6500 Acceleration Sensor|[0.2789245,9.601946,2.5701754]|1525553242730
8|MPU6500 Gyroscope Sensor|[-0.1470065,0.03089267,-0.08628642]|1525553242730
8|MPU6500 Acceleration Sensor|[0.25139117,9.588778,2.5378537]|1525553242736
8|MPU6500 Gyroscope Sensor|[-0.13209279,0.03195793,-0.09267801]|1525553242735
8|MPU6500 Acceleration Sensor|[0.22864626,9.628283,2.492364]|1525553242739
8|MPU6500 Gyroscope Sensor|[-0.113983296,0.02876214,-0.096939065]|1525553242740
8|MPU6500 Acceleration Sensor|[0.24181437,9.646238,2.4947581]|1525553242746
8|MPU6500 Gyroscope Sensor|[-0.10013486,0.023435818,-0.098004326]|1525553242746
8|MPU6500 Acceleration Sensor|[0.25378537,9.68694,2.5187001]|1525553242750
8|MPU6500 Gyroscope Sensor|[-0.09374327,0.025566347,-0.096939065]|1525553242750
8|MPU6500 Acceleration Sensor|[0.24899697,9.734824,2.5629928]|1525553242755
8|MPU6500 Gyroscope Sensor|[-0.09374327,0.036218993,-0.09161274]|1525553242755
8|MPU6500 Acceleration Sensor|[0.18914193,9.76116,2.6372132]|1525553242759
8|MPU6500 Gyroscope Sensor|[-0.09374327,0.04474111,-0.08628642]|1525553242760
8|MPU6500 Acceleration Sensor|[0.1388637,9.77792,2.6994624]|1525553242765
8|MPU6500 Gyroscope Sensor|[-0.09054748,0.0479369,-0.082025364]|1525553242765
8|MPU6500 Acceleration Sensor|[0.08619126,9.7863,2.754529]|1525553242770
8|MPU6500 Gyroscope Sensor|[-0.083090626,0.046871636,-0.07456851]|1525553242770
8|MPU6500 Acceleration Sensor|[0.04309563,9.797073,2.7880478]|1525553242775
8|MPU6500 Gyroscope Sensor|[-0.07456851,0.043675844,-0.066046394]|1525553242775
8|MPU6500 Acceleration Sensor|[-0.005985504,9.813833,2.8874073]|1525553242780
8|MPU6500 Gyroscope Sensor|[-0.06498113,0.041545313,-0.058589544]|1525553242780
8|MPU6500 Acceleration Sensor|[-0.035913024,9.8437605,2.9975405]|1525553242785
8|MPU6500 Gyroscope Sensor|[-0.058589544,0.037284255,-0.051132694]|1525553242785
8|MPU6500 Acceleration Sensor|[-0.050278235,9.872491,3.0538042]|1525553242789
8|MPU6500 Gyroscope Sensor|[-0.05006743,0.034088463,-0.041545313]|1525553242790
8|MPU6500 Acceleration Sensor|[-0.02633622,9.856929,3.0597897]|1525553242796
8|MPU6500 Gyroscope Sensor|[-0.041545313,0.034088463,-0.03089267]|1525553242796
8|MPU6500 Acceleration Sensor|[0.035913024,9.861717,2.9652188]|1525553242800
8|MPU6500 Gyroscope Sensor|[-0.033023197,0.03195793,-0.020240024]|1525553242800
8|MPU6500 Acceleration Sensor|[0.10414778,9.824607,2.8658595]|1525553242805
8|MPU6500 Gyroscope Sensor|[-0.024501082,0.03089267,-0.010652645]|1525553242805
8|MPU6500 Acceleration Sensor|[0.15801731,9.821015,2.7593174]|1525553242810
8|MPU6500 Gyroscope Sensor|[-0.017044231,0.02876214,-0.002130529]|1525553242810
8|MPU6500 Acceleration Sensor|[0.23702596,9.803059,2.6324248]|1525553242814
8|MPU6500 Gyroscope Sensor|[-0.00958738,0.02876214,0.0031957934]|1525553242814
8|MPU6500 Acceleration Sensor|[0.3184288,9.751583,2.5151088]|1525553242820
8|MPU6500 Gyroscope Sensor|[-0.008522116,0.03089267,0.008522116]|1525553242820
8|MPU6500 Acceleration Sensor|[0.37229836,9.692925,2.480393]|1525553242826
8|MPU6500 Gyroscope Sensor|[-0.010652645,0.033023197,0.010652645]|1525553242826
8|MPU6500 Acceleration Sensor|[0.38307226,9.654618,2.5210943]|1525553242830
8|MPU6500 Gyroscope Sensor|[-0.014913702,0.035153728,0.008522116]|1525553242830
8|MPU6500 Acceleration Sensor|[0.36032736,9.665392,2.6396074]|1525553242836
8|MPU6500 Gyroscope Sensor|[-0.01917476,0.036218993,0.008522116]|1525553242836
